,id,name,amenity,geometry
1521,13525270789,Douro,cafe,POINT (-58.4562472 -34.6274184)
1522,13525271424,Havanna,cafe,POINT (-58.4553394 -34.6259291)
1523,13525285273,Dimola,cafe,POINT (-58.4829714 -34.6291892)
1524,13525296747,Alma Canella,cafe,POINT (-58.5116314 -34.5983966)
1525,13525298755,Tienda de Café,cafe,POINT (-58.4313486 -34.5705838)
1526,13525306310,Casa Bogotá,cafe,POINT (-58.4830697 -34.6306023)
1527,13541910101,Roster,cafe,POINT (-58.403866 -34.5943252)
1528,13580192134,Kudzu Cafe,cafe,POINT (-58.3858172 -34.5939711)
1529,13587000701,Roster,cafe,POINT (-58.3976545 -34.590555)
1530,13587000702,Barine,cafe,POINT (-58.4035626 -34.5902979)
1531,13589510801,Barine,cafe,POINT (-58.424909 -34.5870813)
1532,13591224602,Kopi,cafe,POINT (-58.4154429 -34.5832338)
1533,13591697301,La Panera Rosa,cafe,POINT (-58.3858644 -34.6094942)
1534,13594343046,Bonafide,cafe,POINT (-58.4513637 -34.5587359)
1535,13596003537,Starbucks,cafe,POINT (-58.3905779 -34.5829934)
1536,13603285601,N/A,cafe,POINT (-58.4010281 -34.5936868)
1537,13603290102,Buga,cafe,POINT (-58.4078805 -34.597267)
1538,13603290602,Doppio,cafe,POINT (-58.4067973 -34.5952078)
1539,13604556201,Pil pil,cafe,POINT (-58.486741 -34.5700535)
1540,13606900760,Bonafide,cafe,POINT (-58.4157035 -34.5851296)
1541,13606907908,Bonafide,cafe,POINT (-58.4322692 -34.6085903)
1542,13606915525,Tu Espacio,cafe,POINT (-58.4394249 -34.6147648)
1543,13606915526,Dolino,cafe,POINT (-58.4413417 -34.6168791)
1544,13616050202,Lady Brava,cafe,POINT (-58.4527418 -34.5858797)
1545,13623989802,Casa Pina,cafe,POINT (-58.4253402 -34.5819353)
1546,13625735501,Pochi Cafe,cafe,POINT (-58.4221544 -34.5816115)
1547,13634261301,U gabu,cafe,POINT (-58.3900833 -34.5947493)
1548,13634266404,Prima,cafe,POINT (-58.3917483 -34.594887)
1549,13634268201,Prima,cafe,POINT (-58.3917483 -34.594887)
1550,13640094601,Café Martínez,cafe,POINT (-58.4271426 -34.602598)
1551,13648796901,Planta Baja Café,cafe,POINT (-58.3963658 -34.5896563)
1552,13654674145,Martinez,cafe,POINT (-58.4289812 -34.5775362)
1553,13661404401,Café Quintana 460,cafe,POINT (-58.3894825 -34.58875)
1554,13661404501,Lunette,cafe,POINT (-58.397908 -34.5903643)
1555,13665799101,Toledo Coffee House,cafe,POINT (-58.3949926 -34.5909533)
1556,13669827401,Café Nómada,cafe,POINT (-58.3822094 -34.6059329)
1557,13675212734,Mondra,cafe,POINT (-58.4442696 -34.5612647)
1558,13676628401,Tienda de Cafe,cafe,POINT (-58.3949625 -34.5925431)
1559,13676664102,Donat Makers,cafe,POINT (-58.3943451 -34.592058)
1560,13676664301,Palacio Basavilbaso,cafe,POINT (-58.394034 -34.5917692)
1561,13682452101,Planta Baja,cafe,POINT (-58.3963864 -34.5896067)
1562,13685498464,Lolo's,cafe,POINT (-58.4414375 -34.6084037)
1563,13685518987,Otero,cafe,POINT (-58.4427763 -34.606726)
1564,13697266243,Havanna,cafe,POINT (-58.4828875 -34.6092886)
1565,13697275967,Juan Valdés Café,cafe,POINT (-58.4831712 -34.5747505)
1566,13722266009,Flat&white,cafe,POINT (-58.4504979 -34.5537514)
1567,13723535504,TILO,cafe,POINT (-58.4004184 -34.5865425)
1568,13741599202,Nena,cafe,POINT (-58.451622 -34.5792777)
1569,13749483001,Maga,cafe,POINT (-58.4045308 -34.5961794)
